"00509","세균 번식을 막아요","I prevent bacterial growth."
"00510","민족 유산의 보호","protection of national heritage"
"00511","개인 자격으로 참가해","I participate in a personal capacity."
"00512","폭풍우에 배가 흔들려","The boat rocks in the storm."
"00514","우리나라 인근 해역","waters near our country"
"00515","회담이 타결점에 육박했어요","The talks neared a settlement."
"00516","자세히 가르쳐 줬어요","I taught it in detail."
"00517","간곡한 권유를 뿌리쳤어요","I rejected the earnest request."
"00518","사계절이 뚜렷한 나라","a country with four distinct seasons"
"00519","독성이 강한 물질","a highly toxic substance"
"00520","논의의 여지가 많아요","There's a lot of room for discussion."
"00521","펜치로 철사를 구부렸어요","I bent the wire with pliers."
"00522","일을 단계적으로 진행해요","I proceed with the work step by step."
"00523","여러 명을 속여 넘겨요","I trick several people."
"00524","제명을 다하지 못해","I can't live out my natural lifespan."
"00525","죽음을 겁낼 내가 아니에요","I'm not someone who fears death."
"00526","동해에 솟아오르는 해","the sun rising over the East Sea"
"00527","먼 길로 삥 돌아서 가","I take a long detour."
"00528","호기심에 가득 찬 눈빛","a gaze full of curiosity"
"00529","우리 둘의 순서가 뒤바뀌어","Our order gets switched."
"00530","여름철에는 음식물이 상하기 쉬웠어","In summer, food spoiled easily."
"00531","저걸로 뭘 할까?","What should we do with that?"
"00533","귀족 사회의 분열과 대립","division and conflict in aristocratic society"
"00534","종교와 권력이 유착 관계를 맺어","Religion and power form a collusive relationship."
"00535","불러도 대답이 없었어","There was no answer even when I called."
"00536","일정을 꼼꼼히 확인합니다","I check the schedule carefully."
"00538","사고 원인을 규명해요","I determine the cause of the accident."
"00539","호랑이에게 호환을 입습니다","I suffer a tiger attack."
"00541","애도 성명을 발표해요","I issue a statement of condolence."
"00542","각자가 맡은 일에 힘썼어","Each person worked hard at their assigned task."
"00543","고온 다습한 기후","a hot and humid climate"
"00544","제품의 인지도를 높였습니다","We raised the product's brand awareness."
"00545","어허, 이거 왜 이러느냐?","Hey, what's wrong with this?"
"00546","잘못의 유무를 따져","I check whether there was wrongdoing."
"00547","치과에서 충치 치료를 받아요","I get cavity treatment at the dentist."
"00549","혹시 절 모르시겠습니까?","Perhaps you don't recognize me?"
"00550","망원경의 초점을 맞췄어","I focused the telescope."
"00551","벽에서 벽보를 뜯어냈어요","I tore a poster off the wall."
"00552","그의 말이 전혀 수긍이 안 됐어요","His words weren't convincing at all."
"00553","난 네가 결혼했다고 착각했어","I mistakenly thought you were married."
"00554","화차에 화물을 실었어","I loaded the cargo onto the freight car."
"00555","머릿결이 윤이 나요","My hair is shiny."
"00556","벌레가 꿈지럭거리며 기어갔어","The bug crawled along, wriggling."
"00557","수저로 국물을 떠먹어요","I scoop up the broth with a spoon."
"00558","정신병자를 일반인들과 격리했습니다","We isolated psychiatric patients from the general public."
"00559","골목마다 쓰레기가 쌓여 있었습니다","Trash was piled up in every alley."
"00560","그리운 고교 시절","Nostalgic high school days."
"00561","취재 내용을 여과 없이 방송했어","I broadcast the report without filtering it."
"00562","비가 마구마구 쏟아져","The rain is pouring down."
"00563","멀리서 둔하게 들리는 대포 소리","The dull sound of cannons heard in the distance."
"00564","회색빛 시멘트 건물","A gray cement building."
"00565","그는 나를 비겁자라며 모욕했어요","He insulted me by calling me a coward."
"00566","제주도가 관광특구에 선택돼요","Jeju Island is selected as a tourism special zone."
"00567","이야기하기가 부담스러운 상대","Someone you feel uncomfortable talking to."
"00568","둘이 단짝으로 지내","The two are close friends."
"00569","술렁거리는 장내가 진정됐어","The restless hall calmed down."
"00570","형님에게 신세를 갚았어","I repaid my debt to my older brother."
"00571","식물의 생태를 조사했어","I investigated the ecology of plants."
"00573","결승점을 향해 치달아요","They race toward the finish line."
"00574","너는 대체 누구냐?","Who on earth are you?"
"00575","해결 방안의 모색","Seeking a solution."
"00576","탈세에 대한 수사를 벌였어","They conducted an investigation into tax evasion."
"00577","이 회사는 ○○그룹의 계열사였어","This company was an affiliate of the ○○ Group."
"00578","내 속뜻은 그게 아니었어","That's not what I really meant."
"00579","그 꼴로 어딜 그렇게 돌아다녔니?","Where were you roaming around looking like that?"
"00580","도저히 용서하지 못했습니다","I simply couldn't forgive it."
"00581","날씨가 제법 춥습니다","The weather is quite cold."
"00582","종이 딸랑 울렸어요","The bell rang with a tinkle."
"00583","환경의 중요성이 부각돼요","The importance of the environment stands out."
"00584","의견 대립을 보였어요","They showed a clash of opinions."
"00585","이가 몽땅 빠져요","All the teeth fall out."
"00586","정치범의 사면 석방","Amnesty and release of political prisoners."
"00587","사업자 등록 사실 여부 확인서","Certificate verifying business registration status."
"00588","땅을 평평하게 다졌어요","I tamped the ground flat."
"00589","숙박비를 카드로 결제했어","I paid the lodging fee by card."
"00590","밤을 새워 공부합니다","I study all night."
"00591","커피 한잔 마셔","I drink a cup of coffee"
"00594","비구름이 하늘을 뒤덮었습니다","Rain clouds covered the sky"
"00595","자식의 효도를 받습니다","I receive my children's filial piety"
"00596","인절미에 콩고물을 묻혀","I coat the injeolmi with soybean powder"
"00597","신부 화장을 해","I do the bride's makeup"
"00598","환경 오염의 심각성","The seriousness of environmental pollution."
"00599","명예 훼손 고소장","Defamation complaint."
"00600","새들의 날갯짓이 요란합니다","The birds' wingbeats are loud"
"00602","당황스러운 상황에 대처하는 방법","How to deal with embarrassing situations."
"00603","주모에게 술을 주문했습니다","I ordered alcohol from the tavern keeper"
"00604","아까 내가 너무 경솔해요","I was too rash earlier"
"00605","그림에 재능을 보였어","I showed talent in drawing"
"00606","깊은 잠에 빠져들었어요","I fell into a deep sleep"
"00607","기차가 굴로 들어가요","The train goes into the tunnel"
"00608","생사의 갈림길에서 헤맸어요","I wandered at the crossroads of life and death"
"00610","현행 제도의 불합리성","The irrationality of the current system."
"00611","거센 역사의 격랑","The fierce turbulence of history."
"00612","찻잔을 탁자 위에 내려놓습니다","I set the teacup on the table"
"00613","세금 부담을 감소했어","I reduced the tax burden"
"00614","구덩이 속에 움츠리고 앉았어","I crouched in the pit"
"00615","그 구절에는 밑줄이 쳐져 있어","That passage is underlined"
"00616","낙관적인 시사를 던져 줘요","It offers an optimistic hint"
"00617","내가 못난 탓입니다","It's my fault for being inadequate"
"00618","식사 준비를 도왔어","I helped prepare the meal"
"00619","인삼을 달여 먹었습니다","I boiled ginseng and ate it"
"00620","주말을 교외에서 보냈어요","I spent the weekend in the suburbs"
"00621","남이 들어도 무방한 이야기","A story that's fine for others to hear."
"00622","체형에 맞는 옷을 입습니다","I wear clothes that fit my body type"
"00623","구멍 난 바지를 호았어","I patched the holey pants"
"00624","편안한 의자에 앉아요","I sit on a comfortable chair"
"00625","청소년을 위한 무료 강좌","Free courses for teenagers."
"00626","애완견의 털을 손질했어요","I groomed the pet dog's fur"
"00628","임대 가격이 쌌어요","The rental price was cheap"
"00629","남의 흉허물을 까발려요","I expose other people's faults"
"00630","훼손된 문화재의 복원이 시급해","Restoring the damaged cultural properties is urgent"
"00631","공과 사를 구별합니다","I distinguish public and private matters"
"00632","국내 최초 유럽 리그 입성","First in the country to enter a European league."
"00633","유래를 찾기 힘들었어","It was hard to find the origin"
"00634","그런 것도 못하면 병신이었어","If you couldn't even do that, you were an idiot"
"00635","그는 으리으리한 저택에 살았습니다","He lived in a grand mansion"
"00636","○○ 은행 광화문 지점","○○ Bank Gwanghwamun Branch."
"00637","새 솜이 놓인 이불","A quilt with new cotton filling."
"00639","카페인의 각성 효과","The stimulating effects of caffeine."
"00640","고속 도로 확장이 시급했어요","The highway expansion was urgent"
"00641","처음 본 희한한 물건","A strange object I've never seen before."
"00642","외상은 단골에게만 드렸어요","We extended credit only to regulars"
